,crystal,det_no,energy,rotation,tilt,filename,ql_mean,ql_abs_uncert,tof_mean,tof_abs_uncert,qs_mean,qs_abs_uncert,counts,rot_order
39,bvert,13,11,135,0,bvert_11MeV_0tilt_135rot_det13.npy,2.9214,0.0128,20.3171,0.0631,1.9528,0.0101,144.0,18
76,bvert,14,11,315,0,bvert_11MeV_0tilt_315rot_det14.npy,4.2176,0.0131,24.876,0.089,2.8877,0.0104,164.0,0
88,bvert,14,11,325,0,bvert_11MeV_0tilt_325rot_det14.npy,4.098,0.0148,24.8282,0.0987,2.8136,0.0119,142.0,1
100,bvert,14,11,335,0,bvert_11MeV_0tilt_335rot_det14.npy,3.9461,0.014,24.7074,0.0914,2.7099,0.0117,172.0,2
112,bvert,14,11,345,0,bvert_11MeV_0tilt_345rot_det14.npy,3.8274,0.0142,24.7585,0.1035,2.6449,0.0119,146.0,3
124,bvert,14,11,355,0,bvert_11MeV_0tilt_355rot_det14.npy,3.6696,0.0132,24.653,0.1094,2.5313,0.011,151.0,4
172,bvert,14,11,5,0,bvert_11MeV_0tilt_5rot_det14.npy,3.6254,0.0107,24.8942,0.1026,2.4988,0.0087,139.0,5
52,bvert,14,11,15,0,bvert_11MeV_0tilt_15rot_det14.npy,3.5503,0.0115,24.8132,0.1046,2.4286,0.0093,157.0,6
64,bvert,14,11,25,0,bvert_11MeV_0tilt_25rot_det14.npy,3.5465,0.0114,24.7405,0.0867,2.4277,0.0098,166.0,7
136,bvert,14,11,35,0,bvert_11MeV_0tilt_35rot_det14.npy,3.5915,0.0125,24.693,0.0987,2.4618,0.0104,152.0,8
148,bvert,14,11,45,0,bvert_11MeV_0tilt_45rot_det14.npy,3.7122,0.0116,24.7945,0.118,2.549,0.0093,133.0,9
160,bvert,14,11,55,0,bvert_11MeV_0tilt_55rot_det14.npy,3.8069,0.0106,24.6923,0.0871,2.6192,0.0094,160.0,10
184,bvert,14,11,65,0,bvert_11MeV_0tilt_65rot_det14.npy,3.9948,0.0099,24.9381,0.1102,2.7387,0.0094,122.0,11
196,bvert,14,11,75,0,bvert_11MeV_0tilt_75rot_det14.npy,4.1119,0.0121,24.6587,0.1056,2.8028,0.0108,149.0,12
208,bvert,14,11,85,0,bvert_11MeV_0tilt_85rot_det14.npy,4.2512,0.0132,24.8474,0.112,2.8766,0.0114,135.0,13
220,bvert,14,11,95,0,bvert_11MeV_0tilt_95rot_det14.npy,4.335,0.0128,24.811,0.0918,2.9184,0.0103,150.0,14
4,bvert,14,11,105,0,bvert_11MeV_0tilt_105rot_det14.npy,4.378,0.0136,24.801,0.0957,2.9395,0.0114,130.0,15
16,bvert,14,11,115,0,bvert_11MeV_0tilt_115rot_det14.npy,4.354,0.0121,24.7446,0.101,2.9462,0.0101,147.0,16
28,bvert,14,11,125,0,bvert_11MeV_0tilt_125rot_det14.npy,4.3107,0.0128,24.9698,0.1182,2.926,0.0108,115.0,17
40,bvert,14,11,135,0,bvert_11MeV_0tilt_135rot_det14.npy,4.1736,0.0131,24.9291,0.1012,2.8655,0.011,150.0,18
77,bvert,15,11,315,0,bvert_11MeV_0tilt_315rot_det15.npy,5.4162,0.0147,39.8595,0.2539,3.7273,0.0117,90.0,0
89,bvert,15,11,325,0,bvert_11MeV_0tilt_325rot_det15.npy,5.2631,0.0174,39.2676,0.2659,3.6437,0.0151,94.0,1
101,bvert,15,11,335,0,bvert_11MeV_0tilt_335rot_det15.npy,5.1517,0.0147,39.8035,0.2543,3.5864,0.013,95.0,2
113,bvert,15,11,345,0,bvert_11MeV_0tilt_345rot_det15.npy,4.9929,0.0178,39.8706,0.3082,3.4834,0.0162,72.0,3
125,bvert,15,11,355,0,bvert_11MeV_0tilt_355rot_det15.npy,4.8152,0.0138,39.5254,0.2466,3.3754,0.0132,90.0,4
173,bvert,15,11,5,0,bvert_11MeV_0tilt_5rot_det15.npy,4.6732,0.0145,39.4616,0.2614,3.2674,0.0153,73.0,5
53,bvert,15,11,15,0,bvert_11MeV_0tilt_15rot_det15.npy,4.5614,0.0147,39.4249,0.2329,3.1848,0.0126,89.0,6
65,bvert,15,11,25,0,bvert_11MeV_0tilt_25rot_det15.npy,4.4928,0.0119,39.3629,0.2485,3.1309,0.0113,100.0,7
137,bvert,15,11,35,0,bvert_11MeV_0tilt_35rot_det15.npy,4.4554,0.0126,39.3241,0.2502,3.094,0.0109,102.0,8
149,bvert,15,11,45,0,bvert_11MeV_0tilt_45rot_det15.npy,4.5632,0.0129,39.704,0.2743,3.1781,0.0115,81.0,9
161,bvert,15,11,55,0,bvert_11MeV_0tilt_55rot_det15.npy,4.6604,0.0141,39.2779,0.2891,3.247,0.0122,75.0,10
185,bvert,15,11,65,0,bvert_11MeV_0tilt_65rot_det15.npy,4.7974,0.015,39.3694,0.2753,3.3405,0.0133,75.0,11
197,bvert,15,11,75,0,bvert_11MeV_0tilt_75rot_det15.npy,4.9863,0.0131,39.8765,0.2741,3.474,0.0119,87.0,12
209,bvert,15,11,85,0,bvert_11MeV_0tilt_85rot_det15.npy,5.1384,0.0148,39.6009,0.2708,3.5625,0.0129,83.0,13
221,bvert,15,11,95,0,bvert_11MeV_0tilt_95rot_det15.npy,5.2828,0.0154,39.5871,0.3205,3.6372,0.0149,68.0,14
5,bvert,15,11,105,0,bvert_11MeV_0tilt_105rot_det15.npy,5.402,0.0169,39.1555,0.2672,3.6815,0.0157,94.0,15
17,bvert,15,11,115,0,bvert_11MeV_0tilt_115rot_det15.npy,5.4679,0.0142,39.4595,0.2245,3.7256,0.013,100.0,16
29,bvert,15,11,125,0,bvert_11MeV_0tilt_125rot_det15.npy,5.432,0.0142,39.5016,0.252,3.7173,0.0133,95.0,17
41,bvert,15,11,135,0,bvert_11MeV_0tilt_135rot_det15.npy,5.3266,0.0156,39.6225,0.2632,3.6766,0.0147,93.0,18
798,bvert,4,11,315,45,bvert_11MeV_45tilt_315rot_det4.npy,5.3728,0.0192,38.7621,0.2845,3.6922,0.0152,73.0,0
822,bvert,4,11,325,45,bvert_11MeV_45tilt_325rot_det4.npy,5.4493,0.0156,38.6092,0.2783,3.7136,0.0164,73.0,1
834,bvert,4,11,335,45,bvert_11MeV_45tilt_335rot_det4.npy,5.4645,0.0184,38.7623,0.2942,3.7151,0.015,75.0,2
846,bvert,4,11,345,45,bvert_11MeV_45tilt_345rot_det4.npy,5.4789,0.0193,39.2183,0.3477,3.7484,0.0163,67.0,3
858,bvert,4,11,355,45,bvert_11MeV_45tilt_355rot_det4.npy,5.3522,0.0137,38.3396,0.2794,3.6866,0.012,79.0,4
906,bvert,4,11,5,45,bvert_11MeV_45tilt_5rot_det4.npy,5.2846,0.0136,38.0969,0.2872,3.6646,0.0117,71.0,5
774,bvert,4,11,15,45,bvert_11MeV_45tilt_15rot_det4.npy,5.1938,0.0199,38.2122,0.3114,3.6214,0.0188,60.0,6
786,bvert,4,11,25,45,bvert_11MeV_45tilt_25rot_det4.npy,5.1362,0.0168,38.3886,0.2634,3.5816,0.0159,70.0,7
870,bvert,4,11,35,45,bvert_11MeV_45tilt_35rot_det4.npy,5.0237,0.0167,37.2084,0.2752,3.5089,0.0163,73.0,8
882,bvert,4,11,45,45,bvert_11MeV_45tilt_45rot_det4.npy,4.9604,0.0143,37.6554,0.253,3.462,0.0132,90.0,9
894,bvert,4,11,55,45,bvert_11MeV_45tilt_55rot_det4.npy,4.8804,0.016,37.2788,0.2554,3.4113,0.0139,83.0,10
918,bvert,4,11,65,45,bvert_11MeV_45tilt_65rot_det4.npy,4.8743,0.0157,37.7198,0.2644,3.4138,0.0135,71.0,11
930,bvert,4,11,75,45,bvert_11MeV_45tilt_75rot_det4.npy,4.8766,0.013,37.5159,0.2326,3.4118,0.0125,96.0,12
942,bvert,4,11,85,45,bvert_11MeV_45tilt_85rot_det4.npy,4.87,0.0163,36.9863,0.2641,3.3911,0.0153,76.0,13
954,bvert,4,11,95,45,bvert_11MeV_45tilt_95rot_det4.npy,4.9252,0.0177,37.5449,0.2734,3.4387,0.015,91.0,14
714,bvert,4,11,105,45,bvert_11MeV_45tilt_105rot_det4.npy,4.9868,0.0183,36.9222,0.3037,3.4636,0.0176,65.0,15
726,bvert,4,11,115,45,bvert_11MeV_45tilt_115rot_det4.npy,5.0929,0.0176,37.2852,0.2652,3.5389,0.0147,96.0,16
738,bvert,4,11,125,45,bvert_11MeV_45tilt_125rot_det4.npy,5.1999,0.016,37.5962,0.2669,3.594,0.0143,88.0,17
750,bvert,4,11,135,45,bvert_11MeV_45tilt_135rot_det4.npy,5.2716,0.0198,37.2269,0.2393,3.6083,0.0177,96.0,18
762,bvert,4,11,145,45,bvert_11MeV_45tilt_145rot_det4.npy,5.3846,0.0178,37.7384,0.2478,3.6765,0.0155,72.0,19
799,bvert,5,11,315,45,bvert_11MeV_45tilt_315rot_det5.npy,4.2211,0.0158,23.1539,0.1016,2.8649,0.014,115.0,0
823,bvert,5,11,325,45,bvert_11MeV_45tilt_325rot_det5.npy,4.3563,0.0153,23.212,0.1005,2.9448,0.0126,122.0,1
835,bvert,5,11,335,45,bvert_11MeV_45tilt_335rot_det5.npy,4.3719,0.0156,23.0413,0.1032,2.9279,0.0118,130.0,2
847,bvert,5,11,345,45,bvert_11MeV_45tilt_345rot_det5.npy,4.394,0.0135,23.0665,0.1122,2.9527,0.0113,126.0,3
859,bvert,5,11,355,45,bvert_11MeV_45tilt_355rot_det5.npy,4.3754,0.0166,23.0735,0.1197,2.9503,0.0137,104.0,4
907,bvert,5,11,5,45,bvert_11MeV_45tilt_5rot_det5.npy,4.3124,0.0173,22.9433,0.104,2.9136,0.0146,121.0,5
775,bvert,5,11,15,45,bvert_11MeV_45tilt_15rot_det5.npy,4.2431,0.013,22.9118,0.1064,2.8909,0.0112,144.0,6
787,bvert,5,11,25,45,bvert_11MeV_45tilt_25rot_det5.npy,4.1538,0.0165,22.9382,0.1011,2.8537,0.014,121.0,7
871,bvert,5,11,35,45,bvert_11MeV_45tilt_35rot_det5.npy,4.0726,0.0147,22.8403,0.1041,2.8023,0.0113,122.0,8
883,bvert,5,11,45,45,bvert_11MeV_45tilt_45rot_det5.npy,4.017,0.015,22.7786,0.1076,2.7672,0.0124,128.0,9
895,bvert,5,11,55,45,bvert_11MeV_45tilt_55rot_det5.npy,3.948,0.0122,22.6868,0.0972,2.711,0.0099,124.0,10
919,bvert,5,11,65,45,bvert_11MeV_45tilt_65rot_det5.npy,3.8999,0.0143,22.4325,0.102,2.6815,0.0114,130.0,11
931,bvert,5,11,75,45,bvert_11MeV_45tilt_75rot_det5.npy,3.8619,0.0134,22.7169,0.0985,2.6612,0.012,134.0,12
943,bvert,5,11,85,45,bvert_11MeV_45tilt_85rot_det5.npy,3.8447,0.0125,22.3813,0.0971,2.6418,0.0108,135.0,13
955,bvert,5,11,95,45,bvert_11MeV_45tilt_95rot_det5.npy,3.9074,0.0137,22.5581,0.0978,2.6868,0.0111,141.0,14
715,bvert,5,11,105,45,bvert_11MeV_45tilt_105rot_det5.npy,3.928,0.0124,22.488,0.0888,2.6989,0.0108,155.0,15
727,bvert,5,11,115,45,bvert_11MeV_45tilt_115rot_det5.npy,4.0068,0.0137,22.405,0.0938,2.7405,0.0111,144.0,16
739,bvert,5,11,125,45,bvert_11MeV_45tilt_125rot_det5.npy,4.075,0.0138,22.5067,0.0971,2.791,0.0117,142.0,17
751,bvert,5,11,135,45,bvert_11MeV_45tilt_135rot_det5.npy,4.1562,0.016,22.4104,0.0992,2.8308,0.0131,134.0,18
763,bvert,5,11,145,45,bvert_11MeV_45tilt_145rot_det5.npy,4.2157,0.0133,22.4245,0.0957,2.8443,0.0103,159.0,19
800,bvert,6,11,315,45,bvert_11MeV_45tilt_315rot_det6.npy,3.001,0.0123,17.8624,0.0596,2.0003,0.0097,168.0,0
824,bvert,6,11,325,45,bvert_11MeV_45tilt_325rot_det6.npy,3.064,0.011,17.7277,0.0565,2.0291,0.0087,160.0,1
836,bvert,6,11,335,45,bvert_11MeV_45tilt_335rot_det6.npy,3.1227,0.0131,17.8196,0.059,2.0591,0.0102,164.0,2
848,bvert,6,11,345,45,bvert_11MeV_45tilt_345rot_det6.npy,3.1482,0.013,17.7634,0.0616,2.0664,0.0098,169.0,3
860,bvert,6,11,355,45,bvert_11MeV_45tilt_355rot_det6.npy,3.178,0.0127,17.6659,0.065,2.0854,0.009,145.0,4
908,bvert,6,11,5,45,bvert_11MeV_45tilt_5rot_det6.npy,3.1512,0.0139,17.7804,0.0629,2.0767,0.0104,145.0,5
776,bvert,6,11,15,45,bvert_11MeV_45tilt_15rot_det6.npy,3.0478,0.0141,17.6876,0.0704,2.021,0.0113,119.0,6
788,bvert,6,11,25,45,bvert_11MeV_45tilt_25rot_det6.npy,3.0197,0.0115,17.5125,0.0591,2.0062,0.0094,159.0,7
872,bvert,6,11,35,45,bvert_11MeV_45tilt_35rot_det6.npy,2.9989,0.011,17.553,0.0638,2.0056,0.0085,119.0,8
884,bvert,6,11,45,45,bvert_11MeV_45tilt_45rot_det6.npy,2.8919,0.0119,17.6504,0.0602,1.9389,0.0091,146.0,9
896,bvert,6,11,55,45,bvert_11MeV_45tilt_55rot_det6.npy,2.8186,0.013,17.537,0.0556,1.8874,0.0097,168.0,10
920,bvert,6,11,65,45,bvert_11MeV_45tilt_65rot_det6.npy,2.8046,0.0097,17.4774,0.051,1.8864,0.0077,166.0,11
932,bvert,6,11,75,45,bvert_11MeV_45tilt_75rot_det6.npy,2.7534,0.0105,17.4979,0.0547,1.8455,0.008,190.0,12
944,bvert,6,11,85,45,bvert_11MeV_45tilt_85rot_det6.npy,2.7374,0.0106,17.4544,0.0549,1.8423,0.0081,199.0,13
956,bvert,6,11,95,45,bvert_11MeV_45tilt_95rot_det6.npy,2.7355,0.0131,17.4771,0.0651,1.8357,0.0106,142.0,14
716,bvert,6,11,105,45,bvert_11MeV_45tilt_105rot_det6.npy,2.7104,0.0119,17.3322,0.0592,1.8131,0.0094,160.0,15
728,bvert,6,11,115,45,bvert_11MeV_45tilt_115rot_det6.npy,2.7619,0.0115,17.2913,0.0521,1.8468,0.0088,184.0,16
740,bvert,6,11,125,45,bvert_11MeV_45tilt_125rot_det6.npy,2.7684,0.0128,17.1892,0.0665,1.8444,0.0099,122.0,17
752,bvert,6,11,135,45,bvert_11MeV_45tilt_135rot_det6.npy,2.8463,0.013,17.2758,0.055,1.8987,0.0098,188.0,18
764,bvert,6,11,145,45,bvert_11MeV_45tilt_145rot_det6.npy,2.9346,0.0124,17.3413,0.057,1.9394,0.0091,179.0,19
801,bvert,7,11,315,45,bvert_11MeV_45tilt_315rot_det7.npy,1.8047,0.0109,15.8201,0.0371,1.1647,0.0077,168.0,0
825,bvert,7,11,325,45,bvert_11MeV_45tilt_325rot_det7.npy,1.8292,0.0111,15.8106,0.0397,1.1714,0.008,139.0,1
837,bvert,7,11,335,45,bvert_11MeV_45tilt_335rot_det7.npy,1.8599,0.01,15.8565,0.0393,1.1843,0.007,171.0,2
849,bvert,7,11,345,45,bvert_11MeV_45tilt_345rot_det7.npy,1.9034,0.0108,15.8299,0.0354,1.2115,0.0076,182.0,3
861,bvert,7,11,355,45,bvert_11MeV_45tilt_355rot_det7.npy,1.9307,0.0107,15.924,0.0372,1.2237,0.0077,162.0,4
909,bvert,7,11,5,45,bvert_11MeV_45tilt_5rot_det7.npy,1.9267,0.0108,15.8758,0.0423,1.2171,0.0074,171.0,5
777,bvert,7,11,15,45,bvert_11MeV_45tilt_15rot_det7.npy,1.9269,0.0102,15.839,0.0391,1.2244,0.0075,170.0,6
789,bvert,7,11,25,45,bvert_11MeV_45tilt_25rot_det7.npy,1.9347,0.0091,15.8752,0.0496,1.2389,0.007,103.0,7
873,bvert,7,11,35,45,bvert_11MeV_45tilt_35rot_det7.npy,1.8313,0.0099,15.8462,0.0388,1.1755,0.0071,165.0,8
885,bvert,7,11,45,45,bvert_11MeV_45tilt_45rot_det7.npy,1.7904,0.0097,15.7902,0.0399,1.1503,0.0069,165.0,9
897,bvert,7,11,55,45,bvert_11MeV_45tilt_55rot_det7.npy,1.749,0.0099,15.8392,0.0398,1.1272,0.0072,173.0,10
921,bvert,7,11,65,45,bvert_11MeV_45tilt_65rot_det7.npy,1.6952,0.0097,15.7976,0.037,1.093,0.0069,178.0,11
933,bvert,7,11,75,45,bvert_11MeV_45tilt_75rot_det7.npy,1.6597,0.0101,15.7238,0.0398,1.0695,0.007,168.0,12
945,bvert,7,11,85,45,bvert_11MeV_45tilt_85rot_det7.npy,1.6588,0.0093,15.7477,0.0355,1.0695,0.0068,173.0,13
957,bvert,7,11,95,45,bvert_11MeV_45tilt_95rot_det7.npy,1.6453,0.0104,15.7244,0.0411,1.0614,0.0075,164.0,14
717,bvert,7,11,105,45,bvert_11MeV_45tilt_105rot_det7.npy,1.6231,0.0093,15.6867,0.034,1.043,0.0067,212.0,15
729,bvert,7,11,115,45,bvert_11MeV_45tilt_115rot_det7.npy,1.651,0.009,15.7191,0.0369,1.0625,0.0066,191.0,16
741,bvert,7,11,125,45,bvert_11MeV_45tilt_125rot_det7.npy,1.6571,0.01,15.6074,0.037,1.0638,0.0075,191.0,17
753,bvert,7,11,135,45,bvert_11MeV_45tilt_135rot_det7.npy,1.6906,0.0094,15.6316,0.038,1.0832,0.0066,193.0,18
765,bvert,7,11,145,45,bvert_11MeV_45tilt_145rot_det7.npy,1.7285,0.0111,15.5811,0.0361,1.1059,0.0081,176.0,19
802,bvert,8,11,315,45,bvert_11MeV_45tilt_315rot_det8.npy,0.8778,0.0066,17.2249,0.0395,0.533,0.0043,161.0,0
826,bvert,8,11,325,45,bvert_11MeV_45tilt_325rot_det8.npy,0.89,0.0065,17.168,0.0348,0.5404,0.0044,159.0,1
838,bvert,8,11,335,45,bvert_11MeV_45tilt_335rot_det8.npy,0.8947,0.0075,17.2091,0.035,0.5425,0.005,161.0,2
850,bvert,8,11,345,45,bvert_11MeV_45tilt_345rot_det8.npy,0.9125,0.0082,17.2354,0.0387,0.5513,0.0054,152.0,3
862,bvert,8,11,355,45,bvert_11MeV_45tilt_355rot_det8.npy,0.9398,0.0073,17.1533,0.0349,0.5672,0.0049,167.0,4
910,bvert,8,11,5,45,bvert_11MeV_45tilt_5rot_det8.npy,0.9375,0.0076,17.1206,0.0343,0.5632,0.0048,162.0,5
778,bvert,8,11,15,45,bvert_11MeV_45tilt_15rot_det8.npy,0.9593,0.0076,17.2405,0.0395,0.5786,0.0049,154.0,6
790,bvert,8,11,25,45,bvert_11MeV_45tilt_25rot_det8.npy,1.0061,0.0072,17.1957,0.0475,0.6086,0.0052,90.0,7
874,bvert,8,11,35,45,bvert_11MeV_45tilt_35rot_det8.npy,0.9273,0.0076,17.1753,0.0352,0.5587,0.005,171.0,8
886,bvert,8,11,45,45,bvert_11MeV_45tilt_45rot_det8.npy,0.9138,0.007,17.2127,0.0345,0.5544,0.0048,178.0,9
898,bvert,8,11,55,45,bvert_11MeV_45tilt_55rot_det8.npy,0.8714,0.0069,17.1743,0.0334,0.5307,0.0046,174.0,10
922,bvert,8,11,65,45,bvert_11MeV_45tilt_65rot_det8.npy,0.8643,0.0068,17.2569,0.0366,0.5281,0.0044,173.0,11
934,bvert,8,11,75,45,bvert_11MeV_45tilt_75rot_det8.npy,0.8274,0.007,17.2509,0.0352,0.503,0.0048,173.0,12
946,bvert,8,11,85,45,bvert_11MeV_45tilt_85rot_det8.npy,0.8029,0.007,17.1966,0.0353,0.4879,0.0047,191.0,13
958,bvert,8,11,95,45,bvert_11MeV_45tilt_95rot_det8.npy,0.7838,0.0066,17.114,0.0314,0.4743,0.0044,198.0,14
718,bvert,8,11,105,45,bvert_11MeV_45tilt_105rot_det8.npy,0.7968,0.0067,17.1948,0.0336,0.4837,0.0045,183.0,15
730,bvert,8,11,115,45,bvert_11MeV_45tilt_115rot_det8.npy,0.7854,0.0061,17.1264,0.0358,0.4738,0.0039,191.0,16
742,bvert,8,11,125,45,bvert_11MeV_45tilt_125rot_det8.npy,0.7786,0.0069,17.0798,0.0355,0.4693,0.0046,166.0,17
754,bvert,8,11,135,45,bvert_11MeV_45tilt_135rot_det8.npy,0.7857,0.0067,17.0555,0.0324,0.4734,0.0045,183.0,18
766,bvert,8,11,145,45,bvert_11MeV_45tilt_145rot_det8.npy,0.8162,0.0063,17.1014,0.0351,0.493,0.0041,187.0,19
803,bvert,9,11,315,45,bvert_11MeV_45tilt_315rot_det9.npy,0.2996,0.0044,15.7212,0.0363,0.1688,0.0026,175.0,0
827,bvert,9,11,325,45,bvert_11MeV_45tilt_325rot_det9.npy,0.2967,0.0037,15.6442,0.039,0.1679,0.0021,177.0,1
839,bvert,9,11,335,45,bvert_11MeV_45tilt_335rot_det9.npy,0.3008,0.0039,15.7395,0.043,0.171,0.0023,172.0,2
851,bvert,9,11,345,45,bvert_11MeV_45tilt_345rot_det9.npy,0.3043,0.0039,15.6402,0.0393,0.1734,0.0023,174.0,3
863,bvert,9,11,355,45,bvert_11MeV_45tilt_355rot_det9.npy,0.312,0.004,15.69,0.0342,0.1763,0.0024,188.0,4
911,bvert,9,11,5,45,bvert_11MeV_45tilt_5rot_det9.npy,0.3113,0.0037,15.7237,0.0386,0.1764,0.0021,176.0,5
779,bvert,9,11,15,45,bvert_11MeV_45tilt_15rot_det9.npy,0.3214,0.0039,15.6129,0.0367,0.1829,0.0023,176.0,6
791,bvert,9,11,25,45,bvert_11MeV_45tilt_25rot_det9.npy,0.3145,0.0044,15.6077,0.0396,0.1789,0.0026,172.0,7
875,bvert,9,11,35,45,bvert_11MeV_45tilt_35rot_det9.npy,0.3144,0.0042,15.7204,0.0362,0.1779,0.0025,188.0,8
887,bvert,9,11,45,45,bvert_11MeV_45tilt_45rot_det9.npy,0.2988,0.0042,15.6327,0.0375,0.1702,0.0023,192.0,9
899,bvert,9,11,55,45,bvert_11MeV_45tilt_55rot_det9.npy,0.296,0.0038,15.6241,0.038,0.1674,0.0022,193.0,10
923,bvert,9,11,65,45,bvert_11MeV_45tilt_65rot_det9.npy,0.2913,0.0038,15.6967,0.0352,0.1666,0.0022,196.0,11
935,bvert,9,11,75,45,bvert_11MeV_45tilt_75rot_det9.npy,0.2735,0.0033,15.7355,0.0396,0.1552,0.0019,175.0,12
947,bvert,9,11,85,45,bvert_11MeV_45tilt_85rot_det9.npy,0.2682,0.003,15.6565,0.0355,0.1533,0.0018,196.0,13
959,bvert,9,11,95,45,bvert_11MeV_45tilt_95rot_det9.npy,0.2637,0.0036,15.6702,0.0374,0.1496,0.0021,187.0,14
719,bvert,9,11,105,45,bvert_11MeV_45tilt_105rot_det9.npy,0.2626,0.0034,15.6746,0.0377,0.1478,0.002,179.0,15
731,bvert,9,11,115,45,bvert_11MeV_45tilt_115rot_det9.npy,0.2563,0.0033,15.6637,0.0397,0.1437,0.0019,187.0,16
743,bvert,9,11,125,45,bvert_11MeV_45tilt_125rot_det9.npy,0.2535,0.0034,15.6197,0.0353,0.1427,0.0019,188.0,17
755,bvert,9,11,135,45,bvert_11MeV_45tilt_135rot_det9.npy,0.2562,0.0033,15.6475,0.0342,0.1437,0.0018,214.0,18
767,bvert,9,11,145,45,bvert_11MeV_45tilt_145rot_det9.npy,0.2581,0.0031,15.6068,0.0358,0.1452,0.0019,186.0,19
792,bvert,10,11,315,45,bvert_11MeV_45tilt_315rot_det10.npy,0.2732,0.0039,13.6686,0.0418,0.1542,0.0023,176.0,0
816,bvert,10,11,325,45,bvert_11MeV_45tilt_325rot_det10.npy,0.2611,0.0036,13.699,0.0358,0.1473,0.002,179.0,1
828,bvert,10,11,335,45,bvert_11MeV_45tilt_335rot_det10.npy,0.2626,0.0034,13.6835,0.038,0.1479,0.002,189.0,2
840,bvert,10,11,345,45,bvert_11MeV_45tilt_345rot_det10.npy,0.2607,0.0036,13.7673,0.0377,0.1468,0.0021,188.0,3
852,bvert,10,11,355,45,bvert_11MeV_45tilt_355rot_det10.npy,0.2628,0.0036,13.8026,0.0454,0.1485,0.0021,165.0,4
900,bvert,10,11,5,45,bvert_11MeV_45tilt_5rot_det10.npy,0.2593,0.0032,13.7266,0.0371,0.147,0.0019,185.0,5
768,bvert,10,11,15,45,bvert_11MeV_45tilt_15rot_det10.npy,0.2654,0.0035,13.7892,0.0414,0.15,0.002,186.0,6
780,bvert,10,11,25,45,bvert_11MeV_45tilt_25rot_det10.npy,0.277,0.0035,13.7262,0.0391,0.1571,0.0021,191.0,7
864,bvert,10,11,35,45,bvert_11MeV_45tilt_35rot_det10.npy,0.2851,0.0035,13.7396,0.0411,0.162,0.0021,181.0,8
876,bvert,10,11,45,45,bvert_11MeV_45tilt_45rot_det10.npy,0.2904,0.0035,13.7593,0.0366,0.1647,0.0021,217.0,9
888,bvert,10,11,55,45,bvert_11MeV_45tilt_55rot_det10.npy,0.3044,0.004,13.8129,0.0409,0.1729,0.0024,203.0,10
912,bvert,10,11,65,45,bvert_11MeV_45tilt_65rot_det10.npy,0.3038,0.0042,13.7494,0.0401,0.1717,0.0024,178.0,11
924,bvert,10,11,75,45,bvert_11MeV_45tilt_75rot_det10.npy,0.3103,0.0045,13.7586,0.0403,0.1756,0.0026,204.0,12
936,bvert,10,11,85,45,bvert_11MeV_45tilt_85rot_det10.npy,0.3226,0.0046,13.8297,0.0389,0.1838,0.0027,226.0,13
948,bvert,10,11,95,45,bvert_11MeV_45tilt_95rot_det10.npy,0.3106,0.0045,13.8709,0.0409,0.1752,0.0026,187.0,14
708,bvert,10,11,105,45,bvert_11MeV_45tilt_105rot_det10.npy,0.2987,0.0037,13.8109,0.0379,0.1692,0.0021,193.0,15
720,bvert,10,11,115,45,bvert_11MeV_45tilt_115rot_det10.npy,0.3078,0.0038,13.9368,0.0415,0.1756,0.0022,174.0,16
732,bvert,10,11,125,45,bvert_11MeV_45tilt_125rot_det10.npy,0.2921,0.0035,13.9134,0.0407,0.1661,0.002,194.0,17
744,bvert,10,11,135,45,bvert_11MeV_45tilt_135rot_det10.npy,0.2962,0.0036,13.8633,0.0399,0.1681,0.0021,207.0,18
756,bvert,10,11,145,45,bvert_11MeV_45tilt_145rot_det10.npy,0.2907,0.0034,13.9454,0.0423,0.1639,0.002,195.0,19
793,bvert,11,11,315,45,bvert_11MeV_45tilt_315rot_det11.npy,0.88,0.0065,17.8442,0.0424,0.5363,0.0045,112.0,0
817,bvert,11,11,325,45,bvert_11MeV_45tilt_325rot_det11.npy,0.8241,0.007,17.8358,0.0381,0.4993,0.0046,160.0,1
829,bvert,11,11,335,45,bvert_11MeV_45tilt_335rot_det11.npy,0.7944,0.0066,17.8201,0.0363,0.479,0.0045,173.0,2
841,bvert,11,11,345,45,bvert_11MeV_45tilt_345rot_det11.npy,0.7876,0.0067,17.7604,0.0332,0.4757,0.0044,193.0,3
853,bvert,11,11,355,45,bvert_11MeV_45tilt_355rot_det11.npy,0.7819,0.0065,17.8342,0.0332,0.4722,0.0044,189.0,4
901,bvert,11,11,5,45,bvert_11MeV_45tilt_5rot_det11.npy,0.7945,0.0059,17.8809,0.0327,0.4793,0.0041,181.0,5
769,bvert,11,11,15,45,bvert_11MeV_45tilt_15rot_det11.npy,0.8024,0.0066,17.8029,0.0374,0.4832,0.0043,157.0,6
781,bvert,11,11,25,45,bvert_11MeV_45tilt_25rot_det11.npy,0.8241,0.0073,17.9095,0.0349,0.4989,0.0048,156.0,7
865,bvert,11,11,35,45,bvert_11MeV_45tilt_35rot_det11.npy,0.8525,0.0064,17.8374,0.0333,0.5132,0.0044,187.0,8
877,bvert,11,11,45,45,bvert_11MeV_45tilt_45rot_det11.npy,0.8618,0.0083,17.834,0.039,0.5191,0.0056,168.0,9
