,crystal,det_no,energy,rotation,tilt,filename,ql_mean,ql_abs_uncert,tof_mean,tof_abs_uncert,qs_mean,qs_abs_uncert,counts,rot_order
1113,cpvert,7,11,35,-30,cpvert_11MeV_neg30tilt_35rot_det7.npy,1.8204,0.0108,17.9132,0.0505,1.175,0.0079,145.0,8
1125,cpvert,7,11,45,-30,cpvert_11MeV_neg30tilt_45rot_det7.npy,1.8876,0.0079,18.2661,0.0496,1.2262,0.0066,111.0,9
1137,cpvert,7,11,55,-30,cpvert_11MeV_neg30tilt_55rot_det7.npy,1.7788,0.0096,17.8888,0.0415,1.1545,0.0069,177.0,10
1161,cpvert,7,11,65,-30,cpvert_11MeV_neg30tilt_65rot_det7.npy,1.7571,0.0096,18.0398,0.0404,1.1445,0.0072,160.0,11
1173,cpvert,7,11,75,-30,cpvert_11MeV_neg30tilt_75rot_det7.npy,1.6987,0.0085,17.9299,0.0489,1.1057,0.0066,133.0,12
1185,cpvert,7,11,85,-30,cpvert_11MeV_neg30tilt_85rot_det7.npy,1.7256,0.0094,18.0422,0.044,1.1242,0.0069,172.0,13
1197,cpvert,7,11,95,-30,cpvert_11MeV_neg30tilt_95rot_det7.npy,1.6832,0.0053,18.0468,0.0689,1.0975,0.0051,56.0,14
969,cpvert,7,11,105,-30,cpvert_11MeV_neg30tilt_105rot_det7.npy,1.7225,0.0061,18.0811,0.0267,1.1225,0.0045,389.0,15
981,cpvert,7,11,115,-30,cpvert_11MeV_neg30tilt_115rot_det7.npy,1.7138,0.0105,18.0747,0.0444,1.1139,0.0077,173.0,16
993,cpvert,7,11,125,-30,cpvert_11MeV_neg30tilt_125rot_det7.npy,1.8365,0.0075,18.3485,0.0582,1.1944,0.0062,70.0,17
1005,cpvert,7,11,135,-30,cpvert_11MeV_neg30tilt_135rot_det7.npy,1.8335,0.0089,18.1807,0.0468,1.1887,0.0068,102.0,18
1017,cpvert,7,11,145,-30,cpvert_11MeV_neg30tilt_145rot_det7.npy,1.7665,0.01,17.9882,0.0449,1.14,0.0071,178.0,19
1054,cpvert,8,11,315,-30,cpvert_11MeV_neg30tilt_315rot_det8.npy,0.8247,0.0066,19.2208,0.0302,0.5054,0.0044,159.0,0
1066,cpvert,8,11,325,-30,cpvert_11MeV_neg30tilt_325rot_det8.npy,0.8658,0.0063,19.2919,0.0344,0.5277,0.0043,142.0,1
1078,cpvert,8,11,335,-30,cpvert_11MeV_neg30tilt_335rot_det8.npy,0.862,0.0072,19.1791,0.0324,0.5261,0.0046,167.0,2
1090,cpvert,8,11,345,-30,cpvert_11MeV_neg30tilt_345rot_det8.npy,0.8781,0.0075,19.2309,0.0337,0.5356,0.0049,160.0,3
1102,cpvert,8,11,355,-30,cpvert_11MeV_neg30tilt_355rot_det8.npy,0.8948,0.0073,19.1599,0.0289,0.5453,0.0047,186.0,4
1150,cpvert,8,11,5,-30,cpvert_11MeV_neg30tilt_5rot_det8.npy,0.915,0.0077,19.2524,0.0339,0.5579,0.005,165.0,5
1030,cpvert,8,11,15,-30,cpvert_11MeV_neg30tilt_15rot_det8.npy,0.9099,0.008,19.1789,0.0341,0.5543,0.0051,151.0,6
1042,cpvert,8,11,25,-30,cpvert_11MeV_neg30tilt_25rot_det8.npy,0.9436,0.0073,19.2304,0.0303,0.5738,0.0048,154.0,7
1114,cpvert,8,11,35,-30,cpvert_11MeV_neg30tilt_35rot_det8.npy,0.9103,0.0068,19.2229,0.0306,0.5555,0.0047,164.0,8
1126,cpvert,8,11,45,-30,cpvert_11MeV_neg30tilt_45rot_det8.npy,0.906,0.0063,19.2666,0.0317,0.5553,0.0045,152.0,9
1138,cpvert,8,11,55,-30,cpvert_11MeV_neg30tilt_55rot_det8.npy,0.8769,0.0067,19.2988,0.0344,0.539,0.0043,163.0,10
1162,cpvert,8,11,65,-30,cpvert_11MeV_neg30tilt_65rot_det8.npy,0.8738,0.0074,19.3213,0.0337,0.5374,0.0051,150.0,11
1174,cpvert,8,11,75,-30,cpvert_11MeV_neg30tilt_75rot_det8.npy,0.8756,0.0069,19.357,0.0341,0.5385,0.0046,142.0,12
1186,cpvert,8,11,85,-30,cpvert_11MeV_neg30tilt_85rot_det8.npy,0.8626,0.007,19.3534,0.0317,0.533,0.0048,144.0,13
1198,cpvert,8,11,95,-30,cpvert_11MeV_neg30tilt_95rot_det8.npy,0.8546,0.0071,19.4011,0.0332,0.5272,0.0048,146.0,14
970,cpvert,8,11,105,-30,cpvert_11MeV_neg30tilt_105rot_det8.npy,0.8475,0.0046,19.3941,0.0194,0.5214,0.0031,375.0,15
982,cpvert,8,11,115,-30,cpvert_11MeV_neg30tilt_115rot_det8.npy,0.8434,0.0077,19.4156,0.0362,0.5179,0.0051,147.0,16
994,cpvert,8,11,125,-30,cpvert_11MeV_neg30tilt_125rot_det8.npy,0.8479,0.007,19.3576,0.0307,0.5214,0.0047,163.0,17
1006,cpvert,8,11,135,-30,cpvert_11MeV_neg30tilt_135rot_det8.npy,0.8294,0.0063,19.3892,0.0342,0.511,0.0045,130.0,18
1018,cpvert,8,11,145,-30,cpvert_11MeV_neg30tilt_145rot_det8.npy,0.8843,0.0076,19.3527,0.0312,0.5427,0.005,128.0,19
1055,cpvert,9,11,315,-30,cpvert_11MeV_neg30tilt_315rot_det9.npy,0.2751,0.0035,17.7314,0.0357,0.1572,0.0021,182.0,0
1067,cpvert,9,11,325,-30,cpvert_11MeV_neg30tilt_325rot_det9.npy,0.2775,0.0036,17.7526,0.0354,0.1593,0.0021,169.0,1
1079,cpvert,9,11,335,-30,cpvert_11MeV_neg30tilt_335rot_det9.npy,0.2821,0.0036,17.7971,0.0389,0.1636,0.0021,161.0,2
1091,cpvert,9,11,345,-30,cpvert_11MeV_neg30tilt_345rot_det9.npy,0.2851,0.0036,17.6896,0.0328,0.1645,0.0022,205.0,3
1103,cpvert,9,11,355,-30,cpvert_11MeV_neg30tilt_355rot_det9.npy,0.2918,0.004,17.7467,0.0425,0.1686,0.0024,157.0,4
1151,cpvert,9,11,5,-30,cpvert_11MeV_neg30tilt_5rot_det9.npy,0.2945,0.0037,17.6883,0.0369,0.1709,0.0021,180.0,5
1031,cpvert,9,11,15,-30,cpvert_11MeV_neg30tilt_15rot_det9.npy,0.3067,0.0039,17.751,0.0373,0.1784,0.0022,175.0,6
1043,cpvert,9,11,25,-30,cpvert_11MeV_neg30tilt_25rot_det9.npy,0.2999,0.0042,17.6813,0.0366,0.1739,0.0024,172.0,7
1115,cpvert,9,11,35,-30,cpvert_11MeV_neg30tilt_35rot_det9.npy,0.3158,0.0039,17.716,0.0358,0.1842,0.0024,168.0,8
1127,cpvert,9,11,45,-30,cpvert_11MeV_neg30tilt_45rot_det9.npy,0.3122,0.0038,17.7446,0.036,0.1815,0.0022,184.0,9
1139,cpvert,9,11,55,-30,cpvert_11MeV_neg30tilt_55rot_det9.npy,0.3074,0.0037,17.8072,0.0356,0.1789,0.0022,178.0,10
1163,cpvert,9,11,65,-30,cpvert_11MeV_neg30tilt_65rot_det9.npy,0.3014,0.0037,17.7792,0.0332,0.1756,0.0023,164.0,11
1175,cpvert,9,11,75,-30,cpvert_11MeV_neg30tilt_75rot_det9.npy,0.2986,0.0036,17.8073,0.0398,0.1746,0.0021,178.0,12
1187,cpvert,9,11,85,-30,cpvert_11MeV_neg30tilt_85rot_det9.npy,0.2977,0.0036,17.8543,0.0369,0.1742,0.0022,172.0,13
1199,cpvert,9,11,95,-30,cpvert_11MeV_neg30tilt_95rot_det9.npy,0.2952,0.0035,17.9381,0.0344,0.172,0.0021,166.0,14
971,cpvert,9,11,105,-30,cpvert_11MeV_neg30tilt_105rot_det9.npy,0.2895,0.0023,17.9408,0.025,0.1686,0.0013,411.0,15
983,cpvert,9,11,115,-30,cpvert_11MeV_neg30tilt_115rot_det9.npy,0.2848,0.0033,17.9195,0.0349,0.1657,0.0019,174.0,16
995,cpvert,9,11,125,-30,cpvert_11MeV_neg30tilt_125rot_det9.npy,0.2942,0.0035,17.9154,0.0377,0.171,0.0021,180.0,17
1007,cpvert,9,11,135,-30,cpvert_11MeV_neg30tilt_135rot_det9.npy,0.2916,0.0039,17.8896,0.0385,0.1702,0.0024,147.0,18
1019,cpvert,9,11,145,-30,cpvert_11MeV_neg30tilt_145rot_det9.npy,0.2857,0.0038,17.8094,0.0375,0.1666,0.0022,163.0,19
1044,cpvert,10,11,315,-30,cpvert_11MeV_neg30tilt_315rot_det10.npy,0.2942,0.0037,16.0565,0.0412,0.1705,0.0022,173.0,0
1056,cpvert,10,11,325,-30,cpvert_11MeV_neg30tilt_325rot_det10.npy,0.2968,0.0033,15.9614,0.0407,0.1696,0.002,151.0,1
1068,cpvert,10,11,335,-30,cpvert_11MeV_neg30tilt_335rot_det10.npy,0.2876,0.0035,15.9749,0.0361,0.1653,0.0021,179.0,2
1080,cpvert,10,11,345,-30,cpvert_11MeV_neg30tilt_345rot_det10.npy,0.2902,0.0031,15.9565,0.0361,0.1664,0.0019,178.0,3
1092,cpvert,10,11,355,-30,cpvert_11MeV_neg30tilt_355rot_det10.npy,0.2751,0.003,15.9371,0.0435,0.1589,0.0018,168.0,4
1140,cpvert,10,11,5,-30,cpvert_11MeV_neg30tilt_5rot_det10.npy,0.287,0.0032,15.9803,0.036,0.1655,0.0019,184.0,5
1020,cpvert,10,11,15,-30,cpvert_11MeV_neg30tilt_15rot_det10.npy,0.2838,0.0034,15.904,0.042,0.1645,0.002,178.0,6
1032,cpvert,10,11,25,-30,cpvert_11MeV_neg30tilt_25rot_det10.npy,0.2845,0.0032,15.8184,0.0425,0.1653,0.0018,174.0,7
1104,cpvert,10,11,35,-30,cpvert_11MeV_neg30tilt_35rot_det10.npy,0.2908,0.0034,15.79,0.0334,0.168,0.002,195.0,8
1116,cpvert,10,11,45,-30,cpvert_11MeV_neg30tilt_45rot_det10.npy,0.2901,0.0034,15.8029,0.042,0.1682,0.002,166.0,9
1128,cpvert,10,11,55,-30,cpvert_11MeV_neg30tilt_55rot_det10.npy,0.2956,0.0035,15.7783,0.0414,0.1704,0.002,168.0,10
1152,cpvert,10,11,65,-30,cpvert_11MeV_neg30tilt_65rot_det10.npy,0.2968,0.0035,15.7365,0.0414,0.1719,0.002,172.0,11
1164,cpvert,10,11,75,-30,cpvert_11MeV_neg30tilt_75rot_det10.npy,0.2988,0.0043,15.7632,0.0451,0.1727,0.0025,153.0,12
1176,cpvert,10,11,85,-30,cpvert_11MeV_neg30tilt_85rot_det10.npy,0.2937,0.0037,15.8692,0.0429,0.1716,0.0022,175.0,13
1188,cpvert,10,11,95,-30,cpvert_11MeV_neg30tilt_95rot_det10.npy,0.3319,0.0028,15.8337,0.0649,0.1908,0.0018,69.0,14
960,cpvert,10,11,105,-30,cpvert_11MeV_neg30tilt_105rot_det10.npy,0.2842,0.0023,15.8813,0.0243,0.165,0.0014,450.0,15
972,cpvert,10,11,115,-30,cpvert_11MeV_neg30tilt_115rot_det10.npy,0.2858,0.0037,15.8037,0.041,0.1653,0.0021,159.0,16
984,cpvert,10,11,125,-30,cpvert_11MeV_neg30tilt_125rot_det10.npy,0.277,0.0037,15.9618,0.0409,0.1613,0.0021,140.0,17
996,cpvert,10,11,135,-30,cpvert_11MeV_neg30tilt_135rot_det10.npy,0.2753,0.0034,15.9738,0.0403,0.1597,0.002,189.0,18
1008,cpvert,10,11,145,-30,cpvert_11MeV_neg30tilt_145rot_det10.npy,0.2741,0.0034,15.9508,0.0404,0.1598,0.0021,138.0,19
1045,cpvert,11,11,315,-30,cpvert_11MeV_neg30tilt_315rot_det11.npy,0.8705,0.0071,20.099,0.0324,0.5345,0.005,165.0,0
1057,cpvert,11,11,325,-30,cpvert_11MeV_neg30tilt_325rot_det11.npy,0.8838,0.0076,20.0931,0.0339,0.543,0.0051,138.0,1
1069,cpvert,11,11,335,-30,cpvert_11MeV_neg30tilt_335rot_det11.npy,0.8478,0.0071,20.0899,0.0342,0.5194,0.0049,154.0,2
1081,cpvert,11,11,345,-30,cpvert_11MeV_neg30tilt_345rot_det11.npy,0.8455,0.0068,20.0302,0.0337,0.5197,0.0045,162.0,3
1093,cpvert,11,11,355,-30,cpvert_11MeV_neg30tilt_355rot_det11.npy,0.853,0.0071,20.0403,0.0301,0.5243,0.0046,166.0,4
1141,cpvert,11,11,5,-30,cpvert_11MeV_neg30tilt_5rot_det11.npy,0.8539,0.0073,20.067,0.0322,0.5225,0.0049,141.0,5
1021,cpvert,11,11,15,-30,cpvert_11MeV_neg30tilt_15rot_det11.npy,0.842,0.007,20.0102,0.0341,0.516,0.0049,148.0,6
1033,cpvert,11,11,25,-30,cpvert_11MeV_neg30tilt_25rot_det11.npy,0.8343,0.0068,19.9905,0.0333,0.5105,0.0045,147.0,7
1105,cpvert,11,11,35,-30,cpvert_11MeV_neg30tilt_35rot_det11.npy,0.8574,0.0068,19.9801,0.0335,0.5267,0.0047,167.0,8
1117,cpvert,11,11,45,-30,cpvert_11MeV_neg30tilt_45rot_det11.npy,0.8691,0.0066,19.93,0.0305,0.5312,0.0044,183.0,9
1129,cpvert,11,11,55,-30,cpvert_11MeV_neg30tilt_55rot_det11.npy,0.882,0.007,19.9394,0.0311,0.5348,0.0047,167.0,10
1153,cpvert,11,11,65,-30,cpvert_11MeV_neg30tilt_65rot_det11.npy,0.8959,0.0068,19.9045,0.0316,0.5457,0.0043,175.0,11
1165,cpvert,11,11,75,-30,cpvert_11MeV_neg30tilt_75rot_det11.npy,0.9116,0.0068,19.8975,0.0288,0.5523,0.0043,176.0,12
1177,cpvert,11,11,85,-30,cpvert_11MeV_neg30tilt_85rot_det11.npy,0.8924,0.007,19.8409,0.0297,0.5408,0.0047,171.0,13
1189,cpvert,11,11,95,-30,cpvert_11MeV_neg30tilt_95rot_det11.npy,0.8686,0.0074,19.8928,0.0339,0.53,0.0049,159.0,14
961,cpvert,11,11,105,-30,cpvert_11MeV_neg30tilt_105rot_det11.npy,0.8637,0.0047,19.9543,0.0207,0.5284,0.0031,391.0,15
973,cpvert,11,11,115,-30,cpvert_11MeV_neg30tilt_115rot_det11.npy,0.8616,0.0075,19.9817,0.0346,0.5267,0.0051,138.0,16
985,cpvert,11,11,125,-30,cpvert_11MeV_neg30tilt_125rot_det11.npy,0.8404,0.0081,20.0186,0.0362,0.5163,0.0053,143.0,17
997,cpvert,11,11,135,-30,cpvert_11MeV_neg30tilt_135rot_det11.npy,0.8367,0.0073,20.0289,0.0333,0.5142,0.0049,151.0,18
1009,cpvert,11,11,145,-30,cpvert_11MeV_neg30tilt_145rot_det11.npy,0.8317,0.0068,20.0402,0.0341,0.5101,0.0046,151.0,19
1046,cpvert,12,11,315,-30,cpvert_11MeV_neg30tilt_315rot_det12.npy,1.8076,0.0108,19.225,0.0467,1.174,0.0075,172.0,0
1058,cpvert,12,11,325,-30,cpvert_11MeV_neg30tilt_325rot_det12.npy,1.7839,0.0114,19.296,0.0435,1.1572,0.0082,167.0,1
1070,cpvert,12,11,335,-30,cpvert_11MeV_neg30tilt_335rot_det12.npy,1.7835,0.0097,19.187,0.043,1.1641,0.0071,181.0,2
1082,cpvert,12,11,345,-30,cpvert_11MeV_neg30tilt_345rot_det12.npy,1.7463,0.0098,19.1737,0.0386,1.14,0.0073,203.0,3
1094,cpvert,12,11,355,-30,cpvert_11MeV_neg30tilt_355rot_det12.npy,1.7371,0.0095,19.2128,0.044,1.1298,0.0071,188.0,4
1142,cpvert,12,11,5,-30,cpvert_11MeV_neg30tilt_5rot_det12.npy,1.7292,0.0106,19.1426,0.0403,1.1244,0.0077,188.0,5
1022,cpvert,12,11,15,-30,cpvert_11MeV_neg30tilt_15rot_det12.npy,1.737,0.0099,19.1351,0.0403,1.1305,0.0071,193.0,6
1034,cpvert,12,11,25,-30,cpvert_11MeV_neg30tilt_25rot_det12.npy,1.7411,0.011,19.0518,0.0472,1.1279,0.0081,170.0,7
1106,cpvert,12,11,35,-30,cpvert_11MeV_neg30tilt_35rot_det12.npy,1.751,0.0095,19.0946,0.0408,1.1348,0.0072,176.0,8
1118,cpvert,12,11,45,-30,cpvert_11MeV_neg30tilt_45rot_det12.npy,1.7578,0.0093,18.9982,0.0439,1.1333,0.0069,177.0,9
1130,cpvert,12,11,55,-30,cpvert_11MeV_neg30tilt_55rot_det12.npy,1.7966,0.0099,18.9684,0.0399,1.16,0.0074,176.0,10
1154,cpvert,12,11,65,-30,cpvert_11MeV_neg30tilt_65rot_det12.npy,1.8125,0.0105,18.967,0.0504,1.1626,0.0076,174.0,11
1166,cpvert,12,11,75,-30,cpvert_11MeV_neg30tilt_75rot_det12.npy,1.8289,0.0111,19.0123,0.0509,1.1685,0.008,160.0,12
1178,cpvert,12,11,85,-30,cpvert_11MeV_neg30tilt_85rot_det12.npy,1.8515,0.0111,19.066,0.0474,1.1837,0.0078,164.0,13
1190,cpvert,12,11,95,-30,cpvert_11MeV_neg30tilt_95rot_det12.npy,1.8077,0.0118,18.9584,0.0474,1.1549,0.0081,154.0,14
962,cpvert,12,11,105,-30,cpvert_11MeV_neg30tilt_105rot_det12.npy,1.8122,0.0067,18.9588,0.0287,1.1628,0.0048,457.0,15
974,cpvert,12,11,115,-30,cpvert_11MeV_neg30tilt_115rot_det12.npy,1.7868,0.0113,18.9426,0.042,1.1486,0.008,166.0,16
986,cpvert,12,11,125,-30,cpvert_11MeV_neg30tilt_125rot_det12.npy,1.7864,0.0094,19.0211,0.0422,1.1585,0.0068,199.0,17
998,cpvert,12,11,135,-30,cpvert_11MeV_neg30tilt_135rot_det12.npy,1.7505,0.0098,18.999,0.0435,1.1365,0.0072,182.0,18
1010,cpvert,12,11,145,-30,cpvert_11MeV_neg30tilt_145rot_det12.npy,1.7342,0.0108,19.0829,0.0488,1.1302,0.0081,142.0,19
1047,cpvert,13,11,315,-30,cpvert_11MeV_neg30tilt_315rot_det13.npy,2.9692,0.013,22.4358,0.0498,1.9953,0.0103,127.0,0
1059,cpvert,13,11,325,-30,cpvert_11MeV_neg30tilt_325rot_det13.npy,2.9111,0.0145,22.3431,0.0502,1.9613,0.0106,154.0,1
1071,cpvert,13,11,335,-30,cpvert_11MeV_neg30tilt_335rot_det13.npy,2.8729,0.0122,22.2469,0.0501,1.9447,0.009,155.0,2
1083,cpvert,13,11,345,-30,cpvert_11MeV_neg30tilt_345rot_det13.npy,2.8413,0.0127,22.2339,0.0513,1.9168,0.0098,168.0,3
1095,cpvert,13,11,355,-30,cpvert_11MeV_neg30tilt_355rot_det13.npy,2.816,0.0129,22.3162,0.0483,1.9062,0.01,172.0,4
1143,cpvert,13,11,5,-30,cpvert_11MeV_neg30tilt_5rot_det13.npy,2.8274,0.011,22.3056,0.0511,1.9151,0.0087,180.0,5
1023,cpvert,13,11,15,-30,cpvert_11MeV_neg30tilt_15rot_det13.npy,2.8021,0.0121,22.1397,0.0538,1.8908,0.0094,141.0,6
1035,cpvert,13,11,25,-30,cpvert_11MeV_neg30tilt_25rot_det13.npy,2.7959,0.0115,22.1313,0.05,1.8883,0.0096,171.0,7
1107,cpvert,13,11,35,-30,cpvert_11MeV_neg30tilt_35rot_det13.npy,2.795,0.0146,22.1853,0.0582,1.8817,0.0107,159.0,8
1119,cpvert,13,11,45,-30,cpvert_11MeV_neg30tilt_45rot_det13.npy,2.848,0.0123,22.1212,0.0528,1.9169,0.0098,150.0,9
1131,cpvert,13,11,55,-30,cpvert_11MeV_neg30tilt_55rot_det13.npy,2.8771,0.0109,22.1118,0.0526,1.9257,0.0088,169.0,10
1155,cpvert,13,11,65,-30,cpvert_11MeV_neg30tilt_65rot_det13.npy,2.9228,0.0101,22.1097,0.05,1.9532,0.0082,162.0,11
1167,cpvert,13,11,75,-30,cpvert_11MeV_neg30tilt_75rot_det13.npy,2.985,0.013,22.1769,0.0563,1.9839,0.01,144.0,12
1179,cpvert,13,11,85,-30,cpvert_11MeV_neg30tilt_85rot_det13.npy,2.9944,0.0129,22.0381,0.0519,1.9803,0.01,150.0,13
1191,cpvert,13,11,95,-30,cpvert_11MeV_neg30tilt_95rot_det13.npy,3.0076,0.0132,21.9941,0.0553,1.9873,0.0101,152.0,14
963,cpvert,13,11,105,-30,cpvert_11MeV_neg30tilt_105rot_det13.npy,2.9768,0.0088,21.973,0.0356,1.9744,0.0065,353.0,15
975,cpvert,13,11,115,-30,cpvert_11MeV_neg30tilt_115rot_det13.npy,2.965,0.0126,22.0275,0.0523,1.978,0.0101,158.0,16
987,cpvert,13,11,125,-30,cpvert_11MeV_neg30tilt_125rot_det13.npy,2.9133,0.0132,22.0658,0.0495,1.9445,0.0101,161.0,17
999,cpvert,13,11,135,-30,cpvert_11MeV_neg30tilt_135rot_det13.npy,2.8919,0.0125,22.1241,0.0509,1.9439,0.0098,158.0,18
1011,cpvert,13,11,145,-30,cpvert_11MeV_neg30tilt_145rot_det13.npy,2.8586,0.0142,22.141,0.0589,1.9294,0.0107,131.0,19
1048,cpvert,14,11,315,-30,cpvert_11MeV_neg30tilt_315rot_det14.npy,4.1739,0.0148,27.3454,0.0993,2.8652,0.0117,137.0,0
1060,cpvert,14,11,325,-30,cpvert_11MeV_neg30tilt_325rot_det14.npy,4.1082,0.0177,27.2811,0.107,2.8254,0.0136,122.0,1
1072,cpvert,14,11,335,-30,cpvert_11MeV_neg30tilt_335rot_det14.npy,4.1042,0.0129,27.5427,0.1079,2.8286,0.0108,126.0,2
1084,cpvert,14,11,345,-30,cpvert_11MeV_neg30tilt_345rot_det14.npy,4.0399,0.0146,27.3436,0.1022,2.8072,0.0127,125.0,3
1096,cpvert,14,11,355,-30,cpvert_11MeV_neg30tilt_355rot_det14.npy,3.9518,0.0188,27.0407,0.1035,2.7529,0.0137,129.0,4
1144,cpvert,14,11,5,-30,cpvert_11MeV_neg30tilt_5rot_det14.npy,3.9477,0.0149,27.1672,0.1143,2.7332,0.0123,128.0,5
1024,cpvert,14,11,15,-30,cpvert_11MeV_neg30tilt_15rot_det14.npy,3.9509,0.0114,27.1304,0.1018,2.7412,0.0099,154.0,6
1036,cpvert,14,11,25,-30,cpvert_11MeV_neg30tilt_25rot_det14.npy,3.9333,0.0118,27.0951,0.1036,2.7319,0.0099,146.0,7
1108,cpvert,14,11,35,-30,cpvert_11MeV_neg30tilt_35rot_det14.npy,3.9445,0.0125,27.1687,0.1072,2.7297,0.0102,140.0,8
1120,cpvert,14,11,45,-30,cpvert_11MeV_neg30tilt_45rot_det14.npy,3.9632,0.0129,27.0046,0.0982,2.7369,0.0105,148.0,9
1132,cpvert,14,11,55,-30,cpvert_11MeV_neg30tilt_55rot_det14.npy,3.9759,0.0144,26.9313,0.1049,2.7378,0.0117,131.0,10
1156,cpvert,14,11,65,-30,cpvert_11MeV_neg30tilt_65rot_det14.npy,4.021,0.0123,26.7373,0.1008,2.7598,0.0102,138.0,11
1168,cpvert,14,11,75,-30,cpvert_11MeV_neg30tilt_75rot_det14.npy,4.0965,0.0138,26.9018,0.0997,2.8085,0.011,136.0,12
1180,cpvert,14,11,85,-30,cpvert_11MeV_neg30tilt_85rot_det14.npy,4.1362,0.015,26.8746,0.1159,2.8087,0.0115,129.0,13
1192,cpvert,14,11,95,-30,cpvert_11MeV_neg30tilt_95rot_det14.npy,4.2034,0.0142,26.8177,0.1039,2.8546,0.0108,134.0,14
964,cpvert,14,11,105,-30,cpvert_11MeV_neg30tilt_105rot_det14.npy,4.2213,0.0099,26.8601,0.067,2.8594,0.0077,305.0,15
976,cpvert,14,11,115,-30,cpvert_11MeV_neg30tilt_115rot_det14.npy,4.209,0.0149,26.6486,0.1081,2.86,0.0122,131.0,16
988,cpvert,14,11,125,-30,cpvert_11MeV_neg30tilt_125rot_det14.npy,4.1716,0.0148,26.8275,0.1136,2.8471,0.0116,111.0,17
1000,cpvert,14,11,135,-30,cpvert_11MeV_neg30tilt_135rot_det14.npy,4.1106,0.0143,26.7702,0.106,2.8089,0.011,132.0,18
1012,cpvert,14,11,145,-30,cpvert_11MeV_neg30tilt_145rot_det14.npy,4.0551,0.0144,26.6733,0.0988,2.8035,0.0121,152.0,19
1049,cpvert,15,11,315,-30,cpvert_11MeV_neg30tilt_315rot_det15.npy,5.256,0.0169,42.8052,0.3265,3.6257,0.0182,57.0,0
1061,cpvert,15,11,325,-30,cpvert_11MeV_neg30tilt_325rot_det15.npy,5.1619,0.0187,42.5144,0.2722,3.5734,0.0166,65.0,1
1073,cpvert,15,11,335,-30,cpvert_11MeV_neg30tilt_335rot_det15.npy,5.1466,0.0157,42.4623,0.2907,3.6062,0.0118,67.0,2
1085,cpvert,15,11,345,-30,cpvert_11MeV_neg30tilt_345rot_det15.npy,5.0883,0.0184,42.6496,0.3104,3.5792,0.0174,66.0,3
1097,cpvert,15,11,355,-30,cpvert_11MeV_neg30tilt_355rot_det15.npy,5.0259,0.019,42.4317,0.3082,3.5239,0.0173,69.0,4
1145,cpvert,15,11,5,-30,cpvert_11MeV_neg30tilt_5rot_det15.npy,4.9924,0.0167,42.4107,0.2955,3.5151,0.0163,63.0,5
1025,cpvert,15,11,15,-30,cpvert_11MeV_neg30tilt_15rot_det15.npy,4.9658,0.0181,42.1481,0.2828,3.5135,0.0151,77.0,6
1037,cpvert,15,11,25,-30,cpvert_11MeV_neg30tilt_25rot_det15.npy,4.9368,0.0159,42.168,0.2981,3.4847,0.0153,69.0,7
1109,cpvert,15,11,35,-30,cpvert_11MeV_neg30tilt_35rot_det15.npy,4.9054,0.0163,41.7974,0.2651,3.4578,0.0137,79.0,8
1121,cpvert,15,11,45,-30,cpvert_11MeV_neg30tilt_45rot_det15.npy,4.9271,0.0136,42.1217,0.2868,3.453,0.0128,76.0,9
1133,cpvert,15,11,55,-30,cpvert_11MeV_neg30tilt_55rot_det15.npy,4.9278,0.0177,42.0188,0.3132,3.4481,0.0137,68.0,10
1157,cpvert,15,11,65,-30,cpvert_11MeV_neg30tilt_65rot_det15.npy,4.9887,0.0152,41.6551,0.3127,3.4773,0.0153,74.0,11
1169,cpvert,15,11,75,-30,cpvert_11MeV_neg30tilt_75rot_det15.npy,5.0445,0.0157,42.041,0.3157,3.5085,0.0144,66.0,12
1181,cpvert,15,11,85,-30,cpvert_11MeV_neg30tilt_85rot_det15.npy,5.0754,0.0177,41.6124,0.2905,3.5173,0.0143,79.0,13
1193,cpvert,15,11,95,-30,cpvert_11MeV_neg30tilt_95rot_det15.npy,5.1684,0.0168,41.2541,0.2946,3.5494,0.0134,76.0,14
965,cpvert,15,11,105,-30,cpvert_11MeV_neg30tilt_105rot_det15.npy,5.195,0.0131,41.1953,0.1999,3.5645,0.0112,172.0,15
977,cpvert,15,11,115,-30,cpvert_11MeV_neg30tilt_115rot_det15.npy,5.2453,0.0184,40.8281,0.2848,3.6016,0.0147,88.0,16
989,cpvert,15,11,125,-30,cpvert_11MeV_neg30tilt_125rot_det15.npy,5.243,0.0161,41.3331,0.3046,3.5942,0.0156,87.0,17
1001,cpvert,15,11,135,-30,cpvert_11MeV_neg30tilt_135rot_det15.npy,5.2097,0.0178,41.2533,0.2986,3.6008,0.0148,87.0,18
1013,cpvert,15,11,145,-30,cpvert_11MeV_neg30tilt_145rot_det15.npy,5.1717,0.0176,41.5635,0.3159,3.6029,0.0163,62.0,19
330,cpvert,4,11,315,15,cpvert_11MeV_15tilt_315rot_det4.npy,5.2612,0.018,40.2175,0.2836,3.618,0.0167,64.0,0
342,cpvert,4,11,325,15,cpvert_11MeV_15tilt_325rot_det4.npy,5.296,0.0165,40.5276,0.314,3.6184,0.0154,77.0,1
354,cpvert,4,11,335,15,cpvert_11MeV_15tilt_335rot_det4.npy,5.294,0.0155,40.6741,0.253,3.6287,0.0131,108.0,2
