,crystal,det_no,energy,rotation,tilt,filename,ql_mean,ql_abs_uncert,tof_mean,tof_abs_uncert,qs_mean,qs_abs_uncert,counts,rot_order
66,bvert,4,4,315,0,bvert_4MeV_0tilt_315rot_det4.npy,1.5993,0.0168,64.5342,0.6177,1.01,0.0116,95.0,0
78,bvert,4,4,335,0,bvert_4MeV_0tilt_335rot_det4.npy,1.6501,0.0197,64.9452,0.5755,1.0271,0.0133,82.0,1
90,bvert,4,4,345,0,bvert_4MeV_0tilt_345rot_det4.npy,1.6572,0.0179,63.5666,0.727,1.0434,0.0125,72.0,2
102,bvert,4,4,355,0,bvert_4MeV_0tilt_355rot_det4.npy,1.6268,0.0199,63.2379,0.6093,1.0387,0.0133,86.0,3
150,bvert,4,4,5,0,bvert_4MeV_0tilt_5rot_det4.npy,1.5788,0.0192,65.4623,0.6989,1.0138,0.0137,62.0,4
42,bvert,4,4,15,0,bvert_4MeV_0tilt_15rot_det4.npy,1.513,0.0174,64.2607,0.6355,0.9716,0.0127,92.0,5
54,bvert,4,4,25,0,bvert_4MeV_0tilt_25rot_det4.npy,1.4653,0.0199,64.7184,0.6118,0.9445,0.014,72.0,6
114,bvert,4,4,35,0,bvert_4MeV_0tilt_35rot_det4.npy,1.3777,0.0201,63.7729,0.6625,0.8825,0.0139,75.0,7
126,bvert,4,4,45,0,bvert_4MeV_0tilt_45rot_det4.npy,1.3653,0.0163,62.8032,0.6037,0.8781,0.0115,78.0,8
138,bvert,4,4,55,0,bvert_4MeV_0tilt_55rot_det4.npy,1.3052,0.0153,63.0229,0.5838,0.8324,0.0112,84.0,9
162,bvert,4,4,75,0,bvert_4MeV_0tilt_75rot_det4.npy,1.2732,0.0164,63.5629,0.6832,0.8053,0.0123,77.0,10
174,bvert,4,4,95,0,bvert_4MeV_0tilt_95rot_det4.npy,1.3558,0.0163,62.4434,0.6231,0.8694,0.0111,73.0,11
6,bvert,4,4,115,0,bvert_4MeV_0tilt_115rot_det4.npy,1.3949,0.0235,63.5363,0.7067,0.8863,0.0158,84.0,12
18,bvert,4,4,135,0,bvert_4MeV_0tilt_135rot_det4.npy,1.5665,0.0199,63.297,0.6513,0.988,0.014,74.0,13
30,bvert,4,4,145,0,bvert_4MeV_0tilt_145rot_det4.npy,1.5908,0.0288,63.5459,0.6768,0.9935,0.0195,56.0,14
67,bvert,5,4,315,0,bvert_4MeV_0tilt_315rot_det5.npy,1.219,0.0108,38.9528,0.1979,0.7602,0.0073,122.0,0
79,bvert,5,4,335,0,bvert_4MeV_0tilt_335rot_det5.npy,1.3171,0.0111,38.9713,0.2055,0.8137,0.0076,127.0,1
91,bvert,5,4,345,0,bvert_4MeV_0tilt_345rot_det5.npy,1.3238,0.0123,39.0498,0.2434,0.8151,0.0083,99.0,2
103,bvert,5,4,355,0,bvert_4MeV_0tilt_355rot_det5.npy,1.3198,0.0146,38.8071,0.2268,0.819,0.0102,97.0,3
151,bvert,5,4,5,0,bvert_4MeV_0tilt_5rot_det5.npy,1.283,0.0123,38.937,0.2133,0.7973,0.0084,117.0,4
43,bvert,5,4,15,0,bvert_4MeV_0tilt_15rot_det5.npy,1.2382,0.0129,39.5927,0.244,0.7752,0.0091,100.0,5
55,bvert,5,4,25,0,bvert_4MeV_0tilt_25rot_det5.npy,1.2019,0.0125,38.5944,0.2735,0.7605,0.0088,83.0,6
115,bvert,5,4,35,0,bvert_4MeV_0tilt_35rot_det5.npy,1.1689,0.0108,38.8881,0.2133,0.738,0.0077,122.0,7
127,bvert,5,4,45,0,bvert_4MeV_0tilt_45rot_det5.npy,1.1247,0.0113,39.1805,0.2222,0.7084,0.0078,103.0,8
139,bvert,5,4,55,0,bvert_4MeV_0tilt_55rot_det5.npy,1.068,0.009,39.1947,0.222,0.6693,0.0066,102.0,9
163,bvert,5,4,75,0,bvert_4MeV_0tilt_75rot_det5.npy,1.0145,0.0111,38.8503,0.2115,0.6324,0.008,110.0,10
175,bvert,5,4,95,0,bvert_4MeV_0tilt_95rot_det5.npy,1.0691,0.0084,39.2801,0.2398,0.669,0.0058,99.0,11
7,bvert,5,4,115,0,bvert_4MeV_0tilt_115rot_det5.npy,1.1396,0.0093,38.694,0.2308,0.7156,0.0068,102.0,12
19,bvert,5,4,135,0,bvert_4MeV_0tilt_135rot_det5.npy,1.2335,0.0113,38.8813,0.2312,0.7687,0.0077,116.0,13
31,bvert,5,4,145,0,bvert_4MeV_0tilt_145rot_det5.npy,1.2451,0.0122,38.7208,0.1902,0.7726,0.0083,126.0,14
68,bvert,6,4,315,0,bvert_4MeV_0tilt_315rot_det6.npy,0.8144,0.0081,29.0255,0.1363,0.4962,0.0056,141.0,0
80,bvert,6,4,335,0,bvert_4MeV_0tilt_335rot_det6.npy,0.889,0.0077,29.0394,0.135,0.537,0.0049,153.0,1
92,bvert,6,4,345,0,bvert_4MeV_0tilt_345rot_det6.npy,0.8985,0.0085,29.1833,0.1509,0.5378,0.0053,141.0,2
104,bvert,6,4,355,0,bvert_4MeV_0tilt_355rot_det6.npy,0.931,0.0087,29.1989,0.1448,0.5589,0.0056,140.0,3
152,bvert,6,4,5,0,bvert_4MeV_0tilt_5rot_det6.npy,0.9328,0.0074,28.8085,0.1576,0.5626,0.005,144.0,4
44,bvert,6,4,15,0,bvert_4MeV_0tilt_15rot_det6.npy,0.8832,0.0081,29.3432,0.1477,0.5394,0.0053,146.0,5
56,bvert,6,4,25,0,bvert_4MeV_0tilt_25rot_det6.npy,0.8646,0.0069,29.3146,0.1413,0.5273,0.0047,155.0,6
116,bvert,6,4,35,0,bvert_4MeV_0tilt_35rot_det6.npy,0.8194,0.0086,29.134,0.1448,0.5018,0.0059,139.0,7
128,bvert,6,4,45,0,bvert_4MeV_0tilt_45rot_det6.npy,0.7968,0.0076,29.3028,0.1686,0.4866,0.0052,112.0,8
140,bvert,6,4,55,0,bvert_4MeV_0tilt_55rot_det6.npy,0.7716,0.0074,29.356,0.166,0.4699,0.0049,122.0,9
164,bvert,6,4,75,0,bvert_4MeV_0tilt_75rot_det6.npy,0.722,0.0054,28.9986,0.1433,0.4355,0.0039,157.0,10
176,bvert,6,4,95,0,bvert_4MeV_0tilt_95rot_det6.npy,0.7158,0.006,29.1006,0.155,0.4312,0.0044,139.0,11
8,bvert,6,4,115,0,bvert_4MeV_0tilt_115rot_det6.npy,0.74,0.006,28.7939,0.1447,0.4465,0.0041,131.0,12
20,bvert,6,4,135,0,bvert_4MeV_0tilt_135rot_det6.npy,0.7962,0.0094,29.2342,0.1505,0.4858,0.0067,109.0,13
32,bvert,6,4,145,0,bvert_4MeV_0tilt_145rot_det6.npy,0.856,0.0079,28.9304,0.1532,0.5213,0.0056,109.0,14
69,bvert,7,4,315,0,bvert_4MeV_0tilt_315rot_det7.npy,0.4453,0.0042,25.5087,0.1116,0.2588,0.0027,155.0,0
81,bvert,7,4,335,0,bvert_4MeV_0tilt_335rot_det7.npy,0.4976,0.0056,25.4558,0.1077,0.2894,0.0036,159.0,1
93,bvert,7,4,345,0,bvert_4MeV_0tilt_345rot_det7.npy,0.5192,0.005,25.5642,0.1118,0.3001,0.0032,154.0,2
105,bvert,7,4,355,0,bvert_4MeV_0tilt_355rot_det7.npy,0.5549,0.0053,25.4739,0.1089,0.3199,0.0033,155.0,3
153,bvert,7,4,5,0,bvert_4MeV_0tilt_5rot_det7.npy,0.5437,0.0048,25.5887,0.1178,0.3112,0.003,147.0,4
45,bvert,7,4,15,0,bvert_4MeV_0tilt_15rot_det7.npy,0.5425,0.0058,25.637,0.1247,0.3107,0.0037,138.0,5
57,bvert,7,4,25,0,bvert_4MeV_0tilt_25rot_det7.npy,0.5353,0.0047,25.5316,0.0975,0.3111,0.0031,163.0,6
117,bvert,7,4,35,0,bvert_4MeV_0tilt_35rot_det7.npy,0.5115,0.005,25.6267,0.0981,0.2969,0.0033,143.0,7
129,bvert,7,4,45,0,bvert_4MeV_0tilt_45rot_det7.npy,0.4885,0.0057,25.5182,0.111,0.2864,0.0036,140.0,8
141,bvert,7,4,55,0,bvert_4MeV_0tilt_55rot_det7.npy,0.4774,0.005,25.5351,0.1079,0.2791,0.0033,138.0,9
165,bvert,7,4,75,0,bvert_4MeV_0tilt_75rot_det7.npy,0.4359,0.0046,25.7122,0.1089,0.251,0.003,143.0,10
177,bvert,7,4,95,0,bvert_4MeV_0tilt_95rot_det7.npy,0.405,0.0044,25.5263,0.1094,0.2311,0.0028,133.0,11
9,bvert,7,4,115,0,bvert_4MeV_0tilt_115rot_det7.npy,0.4183,0.0042,25.6257,0.1123,0.2401,0.003,154.0,12
21,bvert,7,4,135,0,bvert_4MeV_0tilt_135rot_det7.npy,0.4521,0.0052,25.4791,0.1065,0.2607,0.0033,148.0,13
33,bvert,7,4,145,0,bvert_4MeV_0tilt_145rot_det7.npy,0.4667,0.0045,25.4997,0.1113,0.2703,0.0029,130.0,14
70,bvert,8,4,315,0,bvert_4MeV_0tilt_315rot_det8.npy,0.209,0.003,25.8432,0.1012,0.1135,0.0018,137.0,0
82,bvert,8,4,335,0,bvert_4MeV_0tilt_335rot_det8.npy,0.2252,0.003,25.8586,0.0918,0.1242,0.0018,140.0,1
94,bvert,8,4,345,0,bvert_4MeV_0tilt_345rot_det8.npy,0.2335,0.0029,25.9183,0.0981,0.1282,0.0017,144.0,2
106,bvert,8,4,355,0,bvert_4MeV_0tilt_355rot_det8.npy,0.251,0.0032,25.66,0.1098,0.1381,0.0019,148.0,3
154,bvert,8,4,5,0,bvert_4MeV_0tilt_5rot_det8.npy,0.259,0.0032,25.5475,0.0886,0.141,0.0019,147.0,4
46,bvert,8,4,15,0,bvert_4MeV_0tilt_15rot_det8.npy,0.2598,0.0034,25.6523,0.095,0.1398,0.0022,143.0,5
58,bvert,8,4,25,0,bvert_4MeV_0tilt_25rot_det8.npy,0.2574,0.0033,25.9789,0.1074,0.1402,0.002,130.0,6
118,bvert,8,4,35,0,bvert_4MeV_0tilt_35rot_det8.npy,0.2556,0.003,25.6428,0.0958,0.1418,0.0019,135.0,7
130,bvert,8,4,45,0,bvert_4MeV_0tilt_45rot_det8.npy,0.2418,0.0029,25.9082,0.0896,0.1336,0.0018,140.0,8
142,bvert,8,4,55,0,bvert_4MeV_0tilt_55rot_det8.npy,0.2355,0.0031,25.9648,0.094,0.1297,0.0018,150.0,9
166,bvert,8,4,75,0,bvert_4MeV_0tilt_75rot_det8.npy,0.2097,0.0027,25.7392,0.0849,0.1135,0.0016,164.0,10
178,bvert,8,4,95,0,bvert_4MeV_0tilt_95rot_det8.npy,0.1967,0.0025,25.9543,0.0857,0.1041,0.0014,142.0,11
10,bvert,8,4,115,0,bvert_4MeV_0tilt_115rot_det8.npy,0.1892,0.0024,25.8293,0.0998,0.0995,0.0014,144.0,12
22,bvert,8,4,135,0,bvert_4MeV_0tilt_135rot_det8.npy,0.2005,0.0028,25.8195,0.1024,0.1084,0.0017,115.0,13
34,bvert,8,4,145,0,bvert_4MeV_0tilt_145rot_det8.npy,0.2088,0.003,25.6766,0.0919,0.1118,0.0018,128.0,14
71,bvert,9,4,315,0,bvert_4MeV_0tilt_315rot_det9.npy,0.0638,0.0011,23.9048,0.0994,0.0322,0.0006,138.0,0
83,bvert,9,4,335,0,bvert_4MeV_0tilt_335rot_det9.npy,0.0689,0.0013,23.851,0.0988,0.036,0.0007,143.0,1
95,bvert,9,4,345,0,bvert_4MeV_0tilt_345rot_det9.npy,0.0724,0.0011,23.8283,0.0968,0.0377,0.0007,138.0,2
107,bvert,9,4,355,0,bvert_4MeV_0tilt_355rot_det9.npy,0.0773,0.0014,23.7932,0.0989,0.0406,0.0008,155.0,3
155,bvert,9,4,5,0,bvert_4MeV_0tilt_5rot_det9.npy,0.0789,0.0013,23.5748,0.1008,0.0418,0.0008,131.0,4
47,bvert,9,4,15,0,bvert_4MeV_0tilt_15rot_det9.npy,0.0795,0.0013,23.6909,0.0836,0.0413,0.0007,157.0,5
59,bvert,9,4,25,0,bvert_4MeV_0tilt_25rot_det9.npy,0.0833,0.0015,23.7994,0.1057,0.0428,0.0008,127.0,6
119,bvert,9,4,35,0,bvert_4MeV_0tilt_35rot_det9.npy,0.0798,0.0018,23.6725,0.114,0.0401,0.001,120.0,7
131,bvert,9,4,45,0,bvert_4MeV_0tilt_45rot_det9.npy,0.0814,0.0015,23.6878,0.098,0.0411,0.0008,146.0,8
143,bvert,9,4,55,0,bvert_4MeV_0tilt_55rot_det9.npy,0.0748,0.0015,23.8187,0.1118,0.0383,0.0008,115.0,9
167,bvert,9,4,75,0,bvert_4MeV_0tilt_75rot_det9.npy,0.0681,0.0013,23.9379,0.1103,0.0342,0.0007,115.0,10
179,bvert,9,4,95,0,bvert_4MeV_0tilt_95rot_det9.npy,0.0616,0.001,23.9179,0.0909,0.0302,0.0005,143.0,11
11,bvert,9,4,115,0,bvert_4MeV_0tilt_115rot_det9.npy,0.0593,0.0011,23.9332,0.096,0.0285,0.0006,124.0,12
23,bvert,9,4,135,0,bvert_4MeV_0tilt_135rot_det9.npy,0.0592,0.0012,23.7304,0.1021,0.0282,0.0006,138.0,13
35,bvert,9,4,145,0,bvert_4MeV_0tilt_145rot_det9.npy,0.0599,0.0013,23.9816,0.1004,0.0282,0.0006,131.0,14
60,bvert,10,4,315,0,bvert_4MeV_0tilt_315rot_det10.npy,0.0673,0.0011,22.2653,0.0805,0.0344,0.0006,150.0,0
72,bvert,10,4,335,0,bvert_4MeV_0tilt_335rot_det10.npy,0.062,0.0011,22.2389,0.1038,0.0312,0.0006,136.0,1
84,bvert,10,4,345,0,bvert_4MeV_0tilt_345rot_det10.npy,0.0632,0.0011,22.3014,0.0966,0.0319,0.0006,129.0,2
96,bvert,10,4,355,0,bvert_4MeV_0tilt_355rot_det10.npy,0.0623,0.0011,22.1177,0.0876,0.0314,0.0006,153.0,3
144,bvert,10,4,5,0,bvert_4MeV_0tilt_5rot_det10.npy,0.0644,0.001,22.1821,0.095,0.0324,0.0005,151.0,4
36,bvert,10,4,15,0,bvert_4MeV_0tilt_15rot_det10.npy,0.0654,0.0011,22.1573,0.1025,0.0337,0.0006,135.0,5
48,bvert,10,4,25,0,bvert_4MeV_0tilt_25rot_det10.npy,0.0688,0.0013,22.0403,0.0967,0.0351,0.0007,128.0,6
108,bvert,10,4,35,0,bvert_4MeV_0tilt_35rot_det10.npy,0.0743,0.0015,22.154,0.1024,0.0385,0.0008,116.0,7
120,bvert,10,4,45,0,bvert_4MeV_0tilt_45rot_det10.npy,0.0719,0.0012,22.0332,0.106,0.037,0.0007,120.0,8
132,bvert,10,4,55,0,bvert_4MeV_0tilt_55rot_det10.npy,0.0777,0.0012,22.1052,0.0866,0.0398,0.0007,160.0,9
156,bvert,10,4,75,0,bvert_4MeV_0tilt_75rot_det10.npy,0.0799,0.0014,22.0678,0.0941,0.0409,0.0008,154.0,10
168,bvert,10,4,95,0,bvert_4MeV_0tilt_95rot_det10.npy,0.0745,0.0013,21.691,0.1063,0.0378,0.0007,140.0,11
0,bvert,10,4,115,0,bvert_4MeV_0tilt_115rot_det10.npy,0.0677,0.0013,22.1617,0.1142,0.0335,0.0007,123.0,12
12,bvert,10,4,135,0,bvert_4MeV_0tilt_135rot_det10.npy,0.0622,0.0013,22.3234,0.0949,0.03,0.0007,128.0,13
24,bvert,10,4,145,0,bvert_4MeV_0tilt_145rot_det10.npy,0.0593,0.0014,22.3183,0.12,0.0278,0.0008,104.0,14
61,bvert,11,4,315,0,bvert_4MeV_0tilt_315rot_det11.npy,0.2168,0.0025,26.6056,0.0867,0.1193,0.0015,160.0,0
73,bvert,11,4,335,0,bvert_4MeV_0tilt_335rot_det11.npy,0.197,0.0026,26.5503,0.0923,0.1064,0.0015,130.0,1
85,bvert,11,4,345,0,bvert_4MeV_0tilt_345rot_det11.npy,0.1939,0.0024,26.7858,0.0891,0.1042,0.0015,151.0,2
97,bvert,11,4,355,0,bvert_4MeV_0tilt_355rot_det11.npy,0.1945,0.0025,26.7582,0.0854,0.1047,0.0014,171.0,3
145,bvert,11,4,5,0,bvert_4MeV_0tilt_5rot_det11.npy,0.1986,0.0025,26.6394,0.0939,0.1075,0.0015,136.0,4
37,bvert,11,4,15,0,bvert_4MeV_0tilt_15rot_det11.npy,0.2013,0.0021,26.5354,0.0889,0.1094,0.0013,146.0,5
49,bvert,11,4,25,0,bvert_4MeV_0tilt_25rot_det11.npy,0.2086,0.0027,26.7789,0.0925,0.113,0.0015,145.0,6
109,bvert,11,4,35,0,bvert_4MeV_0tilt_35rot_det11.npy,0.2179,0.0028,26.5166,0.0906,0.119,0.0017,131.0,7
121,bvert,11,4,45,0,bvert_4MeV_0tilt_45rot_det11.npy,0.2302,0.0029,26.4667,0.095,0.1259,0.0018,126.0,8
133,bvert,11,4,55,0,bvert_4MeV_0tilt_55rot_det11.npy,0.2457,0.0029,26.4342,0.0913,0.1341,0.0017,140.0,9
157,bvert,11,4,75,0,bvert_4MeV_0tilt_75rot_det11.npy,0.2667,0.0033,26.2769,0.0947,0.1461,0.002,119.0,10
169,bvert,11,4,95,0,bvert_4MeV_0tilt_95rot_det11.npy,0.2539,0.0029,26.516,0.0867,0.1391,0.0017,154.0,11
1,bvert,11,4,115,0,bvert_4MeV_0tilt_115rot_det11.npy,0.2285,0.003,26.573,0.0987,0.1253,0.0018,132.0,12
13,bvert,11,4,135,0,bvert_4MeV_0tilt_135rot_det11.npy,0.2094,0.0028,26.5083,0.1001,0.1123,0.0016,130.0,13
25,bvert,11,4,145,0,bvert_4MeV_0tilt_145rot_det11.npy,0.2024,0.0028,26.5577,0.0941,0.1091,0.0016,120.0,14
62,bvert,12,4,315,0,bvert_4MeV_0tilt_315rot_det12.npy,0.4876,0.0046,26.5353,0.1078,0.2849,0.003,133.0,0
74,bvert,12,4,335,0,bvert_4MeV_0tilt_335rot_det12.npy,0.4398,0.0045,26.4832,0.1044,0.2547,0.0029,138.0,1
86,bvert,12,4,345,0,bvert_4MeV_0tilt_345rot_det12.npy,0.4316,0.0043,26.5865,0.0907,0.2489,0.0027,160.0,2
98,bvert,12,4,355,0,bvert_4MeV_0tilt_355rot_det12.npy,0.4187,0.0045,26.4475,0.1159,0.2425,0.0029,141.0,3
146,bvert,12,4,5,0,bvert_4MeV_0tilt_5rot_det12.npy,0.4137,0.0046,26.5079,0.1026,0.2372,0.0029,136.0,4
38,bvert,12,4,15,0,bvert_4MeV_0tilt_15rot_det12.npy,0.4155,0.0039,26.5353,0.0973,0.2389,0.0026,161.0,5
50,bvert,12,4,25,0,bvert_4MeV_0tilt_25rot_det12.npy,0.4443,0.004,26.5784,0.0838,0.2567,0.0026,161.0,6
110,bvert,12,4,35,0,bvert_4MeV_0tilt_35rot_det12.npy,0.451,0.0041,26.3839,0.0944,0.2605,0.0027,162.0,7
122,bvert,12,4,45,0,bvert_4MeV_0tilt_45rot_det12.npy,0.4832,0.0048,26.5264,0.1094,0.2825,0.0035,129.0,8
134,bvert,12,4,55,0,bvert_4MeV_0tilt_55rot_det12.npy,0.5039,0.0046,26.3727,0.1165,0.293,0.003,129.0,9
158,bvert,12,4,75,0,bvert_4MeV_0tilt_75rot_det12.npy,0.5525,0.0053,26.255,0.0987,0.3177,0.0034,138.0,10
170,bvert,12,4,95,0,bvert_4MeV_0tilt_95rot_det12.npy,0.5563,0.0053,26.4823,0.1061,0.3202,0.0035,145.0,11
2,bvert,12,4,115,0,bvert_4MeV_0tilt_115rot_det12.npy,0.5203,0.005,26.3741,0.0922,0.3021,0.0033,150.0,12
14,bvert,12,4,135,0,bvert_4MeV_0tilt_135rot_det12.npy,0.4762,0.0047,26.4829,0.098,0.2772,0.0031,148.0,13
26,bvert,12,4,145,0,bvert_4MeV_0tilt_145rot_det12.npy,0.4592,0.0045,26.562,0.0923,0.2641,0.0028,124.0,14
63,bvert,13,4,315,0,bvert_4MeV_0tilt_315rot_det13.npy,0.8619,0.0074,31.3162,0.1451,0.5303,0.0052,119.0,0
75,bvert,13,4,335,0,bvert_4MeV_0tilt_335rot_det13.npy,0.7761,0.0072,31.5202,0.1297,0.4742,0.0049,135.0,1
87,bvert,13,4,345,0,bvert_4MeV_0tilt_345rot_det13.npy,0.7611,0.0069,31.4384,0.131,0.4637,0.0047,134.0,2
99,bvert,13,4,355,0,bvert_4MeV_0tilt_355rot_det13.npy,0.7289,0.0068,31.556,0.1278,0.4404,0.0046,140.0,3
147,bvert,13,4,5,0,bvert_4MeV_0tilt_5rot_det13.npy,0.6932,0.0059,31.638,0.1214,0.4168,0.0039,157.0,4
39,bvert,13,4,15,0,bvert_4MeV_0tilt_15rot_det13.npy,0.7049,0.0059,31.5607,0.1264,0.4251,0.004,143.0,5
51,bvert,13,4,25,0,bvert_4MeV_0tilt_25rot_det13.npy,0.7126,0.0067,31.3631,0.1358,0.4309,0.0045,131.0,6
111,bvert,13,4,35,0,bvert_4MeV_0tilt_35rot_det13.npy,0.7467,0.0061,31.5533,0.1313,0.4512,0.0042,142.0,7
123,bvert,13,4,45,0,bvert_4MeV_0tilt_45rot_det13.npy,0.7723,0.0072,31.4757,0.148,0.4674,0.0048,115.0,8
135,bvert,13,4,55,0,bvert_4MeV_0tilt_55rot_det13.npy,0.8068,0.0071,31.2689,0.1392,0.4876,0.0048,108.0,9
159,bvert,13,4,75,0,bvert_4MeV_0tilt_75rot_det13.npy,0.8617,0.0085,31.5109,0.1325,0.5172,0.0054,141.0,10
171,bvert,13,4,95,0,bvert_4MeV_0tilt_95rot_det13.npy,0.9437,0.0083,31.1583,0.1157,0.5662,0.0056,145.0,11
3,bvert,13,4,115,0,bvert_4MeV_0tilt_115rot_det13.npy,0.8965,0.0096,31.5533,0.1417,0.5417,0.0064,123.0,12
15,bvert,13,4,135,0,bvert_4MeV_0tilt_135rot_det13.npy,0.8589,0.0078,31.5957,0.1373,0.5233,0.0052,119.0,13
27,bvert,13,4,145,0,bvert_4MeV_0tilt_145rot_det13.npy,0.812,0.0069,31.6172,0.1306,0.4957,0.005,123.0,14
64,bvert,14,4,315,0,bvert_4MeV_0tilt_315rot_det14.npy,1.2545,0.0141,41.6786,0.2353,0.7903,0.0098,113.0,0
76,bvert,14,4,335,0,bvert_4MeV_0tilt_335rot_det14.npy,1.1752,0.0125,40.9473,0.2391,0.7395,0.0089,98.0,1
88,bvert,14,4,345,0,bvert_4MeV_0tilt_345rot_det14.npy,1.1178,0.0107,41.3138,0.2234,0.7071,0.0075,110.0,2
100,bvert,14,4,355,0,bvert_4MeV_0tilt_355rot_det14.npy,1.067,0.0094,40.9718,0.2086,0.6678,0.0065,122.0,3
148,bvert,14,4,5,0,bvert_4MeV_0tilt_5rot_det14.npy,1.0374,0.0097,41.1189,0.24,0.6465,0.0069,111.0,4
40,bvert,14,4,15,0,bvert_4MeV_0tilt_15rot_det14.npy,1.0148,0.01,41.0883,0.2358,0.6336,0.0071,115.0,5
52,bvert,14,4,25,0,bvert_4MeV_0tilt_25rot_det14.npy,0.9997,0.0096,40.9215,0.2072,0.6261,0.0067,137.0,6
112,bvert,14,4,35,0,bvert_4MeV_0tilt_35rot_det14.npy,1.0276,0.0114,41.0865,0.2592,0.642,0.0077,100.0,7
124,bvert,14,4,45,0,bvert_4MeV_0tilt_45rot_det14.npy,1.0889,0.0111,41.2229,0.2165,0.6839,0.0083,97.0,8
136,bvert,14,4,55,0,bvert_4MeV_0tilt_55rot_det14.npy,1.1075,0.0119,40.74,0.2377,0.6935,0.0084,101.0,9
160,bvert,14,4,75,0,bvert_4MeV_0tilt_75rot_det14.npy,1.2035,0.0115,41.1953,0.2491,0.752,0.0081,102.0,10
172,bvert,14,4,95,0,bvert_4MeV_0tilt_95rot_det14.npy,1.3058,0.0117,40.7757,0.2336,0.802,0.0081,109.0,11
4,bvert,14,4,115,0,bvert_4MeV_0tilt_115rot_det14.npy,1.3459,0.0124,40.5997,0.2158,0.8297,0.0084,102.0,12
16,bvert,14,4,135,0,bvert_4MeV_0tilt_135rot_det14.npy,1.2373,0.0112,40.6472,0.1909,0.7752,0.0078,127.0,13
28,bvert,14,4,145,0,bvert_4MeV_0tilt_145rot_det14.npy,1.2167,0.0114,40.9771,0.2596,0.7723,0.0082,99.0,14
65,bvert,15,4,315,0,bvert_4MeV_0tilt_315rot_det15.npy,1.6054,0.0191,66.0926,0.5242,1.0252,0.013,84.0,0
77,bvert,15,4,335,0,bvert_4MeV_0tilt_335rot_det15.npy,1.5258,0.0186,65.4122,0.7069,0.9778,0.0132,84.0,1
89,bvert,15,4,345,0,bvert_4MeV_0tilt_345rot_det15.npy,1.4772,0.0207,64.2892,0.6038,0.9492,0.0147,62.0,2
101,bvert,15,4,355,0,bvert_4MeV_0tilt_355rot_det15.npy,1.4098,0.0195,65.0603,0.6746,0.9098,0.0135,68.0,3
149,bvert,15,4,5,0,bvert_4MeV_0tilt_5rot_det15.npy,1.3574,0.0188,66.0431,0.5753,0.8717,0.0132,75.0,4
41,bvert,15,4,15,0,bvert_4MeV_0tilt_15rot_det15.npy,1.3241,0.0167,64.2451,0.6443,0.8439,0.0116,75.0,5
53,bvert,15,4,25,0,bvert_4MeV_0tilt_25rot_det15.npy,1.2874,0.0141,64.7231,0.4765,0.8167,0.0098,78.0,6
113,bvert,15,4,35,0,bvert_4MeV_0tilt_35rot_det15.npy,1.2958,0.0143,63.4331,0.5345,0.8268,0.0105,82.0,7
125,bvert,15,4,45,0,bvert_4MeV_0tilt_45rot_det15.npy,1.3337,0.0177,64.8136,0.6129,0.8514,0.0125,67.0,8
137,bvert,15,4,55,0,bvert_4MeV_0tilt_55rot_det15.npy,1.3909,0.0154,64.6644,0.7013,0.8925,0.0109,65.0,9
161,bvert,15,4,75,0,bvert_4MeV_0tilt_75rot_det15.npy,1.4505,0.0221,64.931,0.7787,0.9287,0.0161,49.0,10
173,bvert,15,4,95,0,bvert_4MeV_0tilt_95rot_det15.npy,1.6057,0.0169,64.1523,0.5745,1.0134,0.0116,84.0,11
5,bvert,15,4,115,0,bvert_4MeV_0tilt_115rot_det15.npy,1.6487,0.024,63.4445,0.5283,1.028,0.0158,69.0,12
17,bvert,15,4,135,0,bvert_4MeV_0tilt_135rot_det15.npy,1.6293,0.0199,65.2713,0.6086,1.0331,0.0136,81.0,13
29,bvert,15,4,145,0,bvert_4MeV_0tilt_145rot_det15.npy,1.5729,0.0226,64.5474,0.6224,1.0063,0.016,50.0,14
570,bvert,4,4,315,45,bvert_4MeV_45tilt_315rot_det4.npy,1.6197,0.0196,63.6511,0.6371,1.0215,0.0132,85.0,0
582,bvert,4,4,335,45,bvert_4MeV_45tilt_335rot_det4.npy,1.6652,0.0204,64.1688,0.6723,1.0413,0.0134,78.0,1
594,bvert,4,4,345,45,bvert_4MeV_45tilt_345rot_det4.npy,1.6806,0.0162,63.425,0.5316,1.0607,0.0115,84.0,2
606,bvert,4,4,355,45,bvert_4MeV_45tilt_355rot_det4.npy,1.6478,0.0194,63.6235,0.658,1.0386,0.0135,72.0,3
654,bvert,4,4,5,45,bvert_4MeV_45tilt_5rot_det4.npy,1.5871,0.0196,63.6646,0.736,1.0068,0.0138,74.0,4
546,bvert,4,4,15,45,bvert_4MeV_45tilt_15rot_det4.npy,1.5952,0.0194,62.4108,0.6338,1.02,0.0139,88.0,5
558,bvert,4,4,25,45,bvert_4MeV_45tilt_25rot_det4.npy,1.5563,0.0186,61.9797,0.6139,0.995,0.013,85.0,6
618,bvert,4,4,35,45,bvert_4MeV_45tilt_35rot_det4.npy,1.5386,0.019,63.3942,0.6234,0.9866,0.0133,73.0,7
630,bvert,4,4,45,45,bvert_4MeV_45tilt_45rot_det4.npy,1.4879,0.0141,64.0363,0.6136,0.9552,0.0101,80.0,8
